0.0887899	-0.33572
0.0859089	-0.331246
0.08303	-0.326865
0.080153	-0.322576
0.0772781	-0.318381
0.0744051	-0.314277
0.0715341	-0.310264
0.0686652	-0.306345
0.0657984	-0.302517
0.0629336	-0.298782
0.0600708	-0.29514
0.05721	-0.291588
0.0543512	-0.288131
0.0514946	-0.284763
0.0486397	-0.28149
0.045787	-0.278307
0.0429365	-0.275219
0.0400878	-0.27222
0.0372411	-0.269316
0.0343965	-0.266502
0.031554	-0.263783
0.0287135	-0.261153
0.025875	-0.258617
0.0230385	-0.256173
0.0202039	-0.253821
0.0173715	-0.251562
0.0145411	-0.249394
0.0117127	-0.247318
0.00888633	-0.245336
0.00606198	-0.243445
0.00323966	-0.241647
0.000419355	-0.239941
-0.00239892	-0.238327
-0.00521517	-0.236805
-0.00802941	-0.235376
-0.0108416	-0.234039
-0.0136518	-0.232794
-0.01646	-0.231641
-0.0192662	-0.23058
-0.0220702	-0.229611
-0.0248722	-0.228735
-0.0276723	-0.227952
-0.0304704	-0.227259
-0.0332664	-0.22666
-0.0360603	-0.226153
-0.0388524	-0.225738
-0.0416423	-0.225415
-0.0444302	-0.225185
-0.0472161	-0.225046
-0.05	-0.225
-0.05	-0.225
-0.055102	-0.225
-0.060204	-0.225
-0.0653061	-0.225
-0.070408	-0.225
-0.0755101	-0.225
-0.0806122	-0.225
-0.0857142	-0.225
-0.0908163	-0.225
-0.0959184	-0.225
-0.10102	-0.225
-0.106122	-0.225
-0.111224	-0.225
-0.116326	-0.225
-0.121429	-0.225
-0.126531	-0.225
-0.131633	-0.225
-0.136735	-0.225
-0.141837	-0.225
-0.146939	-0.225
-0.152041	-0.225
-0.157143	-0.225
-0.162244	-0.225
-0.167347	-0.225
-0.172449	-0.225
-0.17755	-0.225
-0.182653	-0.225
-0.187755	-0.225
-0.192856	-0.225
-0.19796	-0.225
-0.203061	-0.225
-0.208163	-0.225
-0.213265	-0.225
-0.218367	-0.225
-0.22347	-0.225
-0.228571	-0.225
-0.233673	-0.225
-0.238776	-0.225
-0.243878	-0.225
-0.248979	-0.225
-0.254082	-0.225
-0.259184	-0.225
-0.264285	-0.225
-0.269388	-0.225
-0.274489	-0.225
-0.279593	-0.225
-0.284694	-0.225
-0.289795	-0.225
-0.294899	-0.225
-0.3	-0.225
-0.304166	-0.224949
-0.308316	-0.224797
-0.312447	-0.224548
-0.316563	-0.224204
-0.320659	-0.223763
-0.324738	-0.223228
-0.328798	-0.222605
-0.33284	-0.22189
-0.336861	-0.221089
-0.340863	-0.220203
-0.344844	-0.219232
-0.348805	-0.218181
-0.352745	-0.217048
-0.356662	-0.215838
-0.36056	-0.214552
-0.364434	-0.213192
-0.368286	-0.211758
-0.372115	-0.210253
-0.375921	-0.208681
-0.379702	-0.207042
-0.38346	-0.205337
-0.387193	-0.203568
-0.390902	-0.201738
-0.394584	-0.199849
-0.398241	-0.197902
-0.401873	-0.195898
-0.405477	-0.193842
-0.409054	-0.191731
-0.412605	-0.189573
-0.416127	-0.187364
-0.419622	-0.185109
-0.423087	-0.182809
-0.426525	-0.180467
-0.429933	-0.178082
-0.433311	-0.175659
-0.436659	-0.173198
-0.439977	-0.170702
-0.443264	-0.168171
-0.446519	-0.165609
-0.449742	-0.163017
-0.452934	-0.160396
-0.456095	-0.15775
-0.459221	-0.155079
-0.462315	-0.152385
-0.465373	-0.14967
-0.4684	-0.146937
-0.471392	-0.144186
-0.474348	-0.14142
-0.47727	-0.13864
-0.481815	-0.13428
-0.486362	-0.12992
-0.490906	-0.12556
-0.495452	-0.1212
-0.499998	-0.11684
-0.504543	-0.11248
-0.509088	-0.10812
-0.513634	-0.10376
-0.51818	-0.0994
-0.522725	-0.09504
-0.527271	-0.0906801
-0.531816	-0.08632
-0.536362	-0.08196
-0.540907	-0.0776001
-0.545453	-0.0732401
-0.549999	-0.06888
-0.554544	-0.0645201
-0.559089	-0.0601601
-0.563635	-0.0558
-0.56818	-0.0514401
-0.572725	-0.04708
-0.577272	-0.04272
-0.581817	-0.0383601
-0.586362	-0.0340001
-0.590908	-0.02964
-0.595454	-0.02528
-0.599998	-0.02092
-0.604545	-0.01656
-0.60909	-0.0122
-0.613635	-0.00784002
-0.618182	-0.00348001
-0.622726	0.000879983
-0.627271	0.00523998
-0.631818	0.00959999
-0.636363	0.01396
-0.640908	0.01832
-0.645455	0.02268
-0.65	0.02704
-0.654546	0.0313999
-0.659091	0.03576
-0.663636	0.0401201
-0.668183	0.04448
-0.672728	0.04884
-0.677272	0.0532
-0.681819	0.0575599
-0.686364	0.06192
-0.690909	0.0662801
-0.695456	0.0706399
-0.700001	0.075
-0.701642	0.0766107
-0.703271	0.0782815
-0.704886	0.0800102
-0.706488	0.0817935
-0.708075	0.0836291
-0.709647	0.0855142
-0.711202	0.0874461
-0.71274	0.0894219
-0.71426	0.0914392
-0.715759	0.0934951
-0.71724	0.095587
-0.718698	0.0977123
-0.720136	0.0998679
-0.721551	0.102051
-0.722941	0.10426
-0.724308	0.106491
-0.72565	0.108742
-0.726966	0.11101
-0.728255	0.113292
-0.729515	0.115586
-0.730746	0.117888
-0.731947	0.120197
-0.733119	0.12251
-0.734259	0.124823
-0.735367	0.127134
-0.736441	0.129441
-0.737483	0.13174
-0.738489	0.134029
-0.739458	0.136306
-0.740391	0.138567
-0.741288	0.14081
-0.742144	0.143033
-0.742963	0.145231
-0.743741	0.147404
-0.744479	0.149547
-0.745173	0.151659
-0.745826	0.153736
-0.746435	0.155776
-0.746999	0.157778
-0.747517	0.159735
-0.74799	0.161647
-0.748416	0.163513
-0.748792	0.165327
-0.749121	0.16709
-0.7494	0.168794
-0.749628	0.17044
-0.749805	0.172026
-0.749929	0.173547
-0.75	0.175001
-0.750063	0.177042
-0.750121	0.179082
-0.75018	0.181123
-0.750234	0.183163
-0.750287	0.185205
-0.750336	0.187245
-0.750382	0.189286
-0.750426	0.191327
-0.750468	0.193368
-0.750507	0.195408
-0.750543	0.19745
-0.750577	0.199489
-0.750607	0.201531
-0.750636	0.203571
-0.750663	0.205613
-0.750686	0.207653
-0.750706	0.209694
-0.750725	0.211736
-0.750741	0.213776
-0.750753	0.215817
-0.750763	0.217857
-0.750773	0.219898
-0.750777	0.221939
-0.75078	0.22398
-0.75078	0.22602
-0.750777	0.228062
-0.750773	0.230102
-0.750763	0.232143
-0.750753	0.234183
-0.750741	0.236225
-0.750725	0.238265
-0.750706	0.240306
-0.750686	0.242347
-0.750663	0.244387
-0.750636	0.246429
-0.750607	0.248469
-0.750577	0.25051
-0.750543	0.252551
-0.750507	0.254592
-0.750468	0.256632
-0.750426	0.258674
-0.750382	0.260713
-0.750336	0.262755
-0.750287	0.264795
-0.750234	0.266836
-0.75018	0.268876
-0.750121	0.270918
-0.750063	0.272958
-0.75	0.275
-0.745961	0.274957
-0.742004	0.274833
-0.738131	0.274624
-0.73434	0.274334
-0.730633	0.273958
-0.72701	0.2735
-0.723469	0.272958
-0.720012	0.272334
-0.716638	0.271626
-0.713349	0.270834
-0.710142	0.26996
-0.707018	0.269002
-0.703977	0.267961
-0.701021	0.266836
-0.698147	0.265629
-0.695357	0.264338
-0.692649	0.262964
-0.690024	0.261506
-0.687484	0.259964
-0.685026	0.25834
-0.682653	0.256632
-0.680362	0.254841
-0.678154	0.252968
-0.67603	0.25101
-0.673989	0.248968
-0.672032	0.246844
-0.670158	0.244638
-0.668367	0.242347
-0.66666	0.239973
-0.665036	0.237516
-0.663494	0.234975
-0.662035	0.232352
-0.660662	0.229644
-0.65937	0.226854
-0.658162	0.22398
-0.657039	0.221022
