-0.0883398 0.383975
-0.023551 0.383737
0.00660691 0.38199
-0.0159381 0.383392
-0.0363333 0.384171
-0.00586069 0.382835
-0.031207 0.384019
-0.0492195 0.38442
-0.0414762 0.384294
-0.0647972 0.384463
-0.0543994 0.384466
-0.0726247 0.384376
-0.211215 0.368892
-0.216319 0.367722
-0.221404 0.366504
-0.26615 0.353319
-0.253926 0.357394
-0.177647 0.375375
-0.188039 0.373584
-0.172434 0.376205
-0.198378 0.371613
-0.182849 0.374502
-0.250896 -0.20003
-0.25327 -0.19256
-0.253798 -0.187117
-0.357388 -0.128596
-0.350871 -0.2048
-0.349101 -0.137228
-0.335359 -0.149782
-0.300824 -0.17601
-0.325305 -0.157862
-0.317288 -0.163756
-0.310537 -0.168406
-0.11201 0.382783
-0.127815 0.381573
-0.203525 0.37056
-0.0595923 0.384481
-0.0935921 0.383773
-0.143607 0.380014
-0.193216 0.372621
0.278551 -0.119114
0.311735 -0.133624
0.298326 -0.127367
0.242576 -0.110368
0.347873 -0.135044
0.272219 -0.116808
-0.104112 0.383261
-0.138346 0.380573
-0.117278 0.382417
-0.121578 -0.161011
-0.0838628 -0.128769
-0.0918255 -0.137197
-0.102161 -0.146687
-0.107463 -0.151012
-0.0716215 -0.113406
-0.047064 -0.0676647
-0.0503049 -0.0756758
-0.0539602 -0.0836634
-0.0580369 -0.091619
-0.0625423 -0.0995344
-0.0671763 -0.106926
-0.0780973 -0.12194
-0.0429637 -0.0556217
-0.228132 -0.190284
-0.286608 -0.191964
-0.217292 -0.190267
-0.246366 -0.212622
-0.144989 -0.173621
-0.1161 -0.157374
0.244864 -0.138401
0.254935 -0.149722
0.32001 -0.232104
-0.132668 -0.167538
-0.0969447 -0.142084
-0.177275 -0.184706
-0.156211 -0.178217
-0.166255 -0.181641
-0.364461 0.11343
-0.389616 0.0730874
-0.381948 0.0878868
-0.386486 0.07951
-0.377004 0.0960337
-0.138259 -0.170441
-0.150603 -0.176027
-0.0358613 0.011925
-0.0380996 -0.0355492
-0.0412495 -0.049596
-0.0402294 0.0386112
-0.0778551 0.384276
-0.0368225 -0.027544
-0.0361086 -0.0215568
-0.0354764 -0.0136028
-0.035238 -0.00766335
-0.0352287 0.000214324
-0.389709 0.283304
-0.337438 0.320414
-0.356343 0.308567
-0.373357 0.296476
-0.378465 0.292539
-0.383507 0.2885
-0.415971 -0.132786
-0.382534 -0.171227
-0.376449 -0.177629
-0.388788 -0.16453
-0.393885 -0.158948
-0.399043 -0.153157
-0.401355 -0.049374
-0.405543 -0.145611
-0.342429 -0.143568
-0.363152 -0.121995
-0.376677 -0.103931
-0.370247 -0.113042
-0.383798 -0.0923462
-0.389923 -0.0805781
-0.395076 -0.0686615
-0.404913 0.0230709
-0.404089 -0.0372362
-0.405936 -0.0250769
-0.406789 -0.0153576
-0.406988 0.00157575
-0.407102 -0.00566516
-0.402136 0.0371352
-0.0136653 -0.334286
-0.00120984 -0.351143
-0.00947857 -0.339952
-0.170642 -0.311775
-0.178361 -0.306098
-0.138726 -0.33022
-0.145967 -0.326647
-0.153043 -0.322835
-0.158582 -0.31961
-0.211816 -0.273326
-0.195332 -0.2914
0.0107699 -0.324506
0.00179446 -0.321691
0.0218221 -0.327328
-0.0216364 -0.311731
-0.0321914 -0.309212
-0.00351471 -0.319785
0.0166923 -0.326099
0.149486 -0.323152
0.128456 -0.328139
0.134863 -0.326822
0.0657217 -0.332923
0.0869041 -0.332901
-0.132819 -0.332908
0.0816338 -0.333059
0.0736914 -0.333107
0.0938894 -0.332539
0.0577437 -0.332499
0.0524299 -0.332079
0.0313355 -0.329258
0.0400813 -0.33066
0.110214 -0.33101
0.045362 -0.331345
0.103393 -0.331766
-0.0284234 -0.314312
-0.35507 -0.322526
-0.318885 -0.311497
-0.388936 -0.319707
-0.341295 -0.320193
-0.374335 -0.322574
-0.347437 -0.321486
-0.023818 -0.320545
-0.0150418 -0.314967
-0.0912613 0.128652
-0.11599 0.149439
-0.105381 0.14138
-0.208628 -0.189784
0.294212 -0.193875
-0.187 -0.186843
-0.127104 -0.164397
-0.192301 -0.187793
-0.198546 -0.188721
-0.290444 0.169293
-0.299313 0.165313
-0.348355 0.131037
-0.359861 0.118915
-0.35506 0.124229
-0.339503 0.139076
-0.330149 0.146559
-0.32232 0.15212
-0.314198 0.157285
-0.188003 0.180091
-0.199671 0.181877
-0.259967 0.178926
-0.269599 0.176522
-0.247633 0.181193
-0.234995 0.182607
-0.242613 0.181863
-0.224681 0.183101
-0.22986 0.182926
-0.219461 0.183129
-0.211556 0.182891
-0.305794 0.162034
-0.170961 0.176026
-0.161758 0.17308
-0.27901 0.173613
-0.193808 0.181078
-0.180357 0.178485
0.00370953 -0.357801
-0.0019412 -0.357769
-0.0332902 -0.356361
-0.0458423 -0.355152
-0.0404896 -0.355717
-0.0241933 -0.356997
-0.0149917 -0.357446
-0.1145 -0.340084
-0.12681 -0.335447
-0.0904138 -0.347242
-0.0985832 -0.345075
-0.0546714 -0.354056
-0.106613 -0.34269
-0.0837807 -0.348822
-0.077063 -0.350268
-0.0685501 -0.351887
0.166531 -0.317514
-0.0096866 -0.317329
-0.368392 -0.322942
-0.360312 -0.322896
0.155359 -0.321391
-0.00539654 -0.345477
-0.0599123 -0.353303
-0.019736 -0.32607
0.119439 -0.329716
-0.00942213 -0.357628
-0.509613 -0.216345
-0.510938 -0.194756
-0.511649 -0.203938
-0.504048 -0.179389
-0.509155 -0.188579
0.156197 -0.297153
0.166584 -0.311649
-0.147469 0.167392
-0.205588 0.182482
-0.152761 0.169662
-0.0981629 0.135188
-0.0432824 0.049707
0.389519 0.050423
-0.122304 0.153709
-0.128791 0.157725
-0.164012 -0.316227
0.161682 -0.304808
-0.483947 0.0294654
-0.485508 0.0452157
-0.48496 0.0388388
-0.406152 0.0135672
-0.48606 0.0916628
-0.485481 0.0995919
-0.486496 0.0815648
-0.482252 0.0173199
-0.0354492 0.0060869
-0.486556 0.0670765
-0.48661 0.0733362
-0.393416 0.0643517
-0.395979 0.0576806
-0.486286 0.0582817
-0.40366 0.0301347
-0.368854 0.107784
-0.399688 0.0463575
-0.453468 0.206185
-0.40872 0.265566
-0.373037 0.101982
-0.395792 0.277944
-0.427302 0.244814
-0.432406 0.238328
-0.436362 0.233012
-0.440199 0.227581
-0.444824 0.220631
-0.477502 0.146199
-0.135445 0.161479
-0.142259 0.164962
-0.460517 0.192552
-0.45669 0.2002
-0.464116 0.184715
-0.467478 0.176689
-0.470596 0.168471
-0.473461 0.160061
-0.494654 -0.076715
-0.494598 -0.0584107
-0.494923 -0.0661615
-0.478114 -0.0628287
-0.477763 -0.00579631
-0.481399 -0.0551356
-0.480184 0.00556899
-0.472572 -0.0802809
-0.475729 -0.0140726
-0.471947 -0.0274058
-0.474273 -0.0194743
-0.475952 -0.0689535
-0.491448 -0.0468542
-0.486186 -0.047661
-0.438618 -0.156261
-0.430105 -0.166958
-0.483991 0.113151
-0.485951 0.0516963
-0.484916 0.105452
-0.475567 0.153193
-0.368186 0.30031
-0.44838 0.214941
-0.479675 0.137279
-0.481911 0.126312
-0.462092 -0.0547901
-0.398513 -0.0590449
-0.469458 -0.0351355
-0.464972 -0.0475801
-0.453796 -0.0731079
-0.467629 -0.101288
-0.439977 -0.0982345
-0.449352 -0.0817878
-0.470897 -0.0867537
-0.46948 -0.0927251
-0.483148 0.0233428
-0.479016 -0.000161303
-0.461029 -0.121849
-0.474019 -0.0751603
-0.465964 -0.108426
-0.463346 -0.116338
-0.445907 -0.0880956
-0.45805 -0.0641116
-0.449566 -0.141626
-0.453223 -0.136109
-0.456639 -0.13042
-0.410761 -0.139318
-0.442646 -0.151089
-0.49073 -0.146447
-0.427559 -0.117173
-0.433847 -0.107921
-0.422442 -0.124273
-0.434117 -0.161918
-0.424077 -0.174759
-0.493874 -0.0874241
-0.493687 -0.0521351
-0.491051 -0.111427
-0.494294 -0.0823525
-0.467713 -0.0401784
-0.491744 -0.105962
-0.492827 -0.0974164
-0.490086 -0.124542
-0.490529 -0.11692
-0.49191 -0.154788
-0.490049 -0.13619
-0.499571 -0.174231
-0.480844 0.131832
-0.481264 0.0113957
-0.483171 0.11884
-0.495585 -0.167685
-0.501962 -0.233996
-0.510947 -0.210565
-0.507259 -0.223172
-0.491985 -0.248719
-0.171788 -0.183267
0.144203 -0.32459
-0.120703 -0.337838
-0.493381 -0.161289
-0.215902 -0.268087
0.161046 -0.31951
0.134416 -0.254852
-0.489969 -0.130002
-0.494863 -0.0715632
-0.496325 -0.242854
-0.490303 -0.141409
-0.222822 -0.19036
